node_id,degree_centrality,betweenness_centrality,closeness_centrality,local_clustering_coefficient
1892,0.00090009001,0.000153137,0.16166793,0.41666667
1893,0.00160016,0.0017988944,0.16818044,0.23333333
1894,0.00070007001,5.7320566e-05,0.19473008,0.42857143
1895,0.00080008001,0.00024859878,0.14112915,0.46428571
1896,0.00150015,0.002082416,0.18087916,0.18095238
1897,0.00060006001,7.4530388e-05,0.17384123,0.53333333
1898,0.00120012,0.0013889974,0.1753257,0.25757576
1899,0.00030003,0,0.16292446,1
1900,0.00140014,0.00089749772,0.17168613,0.24175824
1901,0.00060006001,0.00094518204,0.19248094,0.33333333
1902,0.00080008001,0.00057645012,0.1699643,0.39285714
1903,0.00120012,0.00029914955,0.16327297,0.27272727
1904,0.00030003,0,0.19250688,1
1905,0.0020002,0.00078685429,0.1428449,0.16315789
1906,0.00030003,0,0.1671822,1
1907,0.00090009001,0.00046019467,0.15488398,0.36111111
1908,0.00060006001,0.00048123353,0.16770655,0.26666667
1909,0.00060006001,0.0002303515,0.17505559,0.46666667
1910,0.0010001,0.00094213634,0.17489636,0.31111111
1911,0.00090009001,0.00047544543,0.17220653,0.36111111
1912,0.00070007001,0.00082175144,0.16336901,0.28571429
1913,0.00080008001,0.00036731476,0.17428666,0.46428571
1914,0.00080008001,0.0021885629,0.19923883,0.32142857
1915,0.00090009001,0.00011797807,0.17359375,0.33333333
1916,0.00140014,0.0010622158,0.20818672,0.24175824
1917,0.00090009001,0.00038573157,0.1547258,0.38888889
1918,0.0010001,0.00028499459,0.16009158,0.31111111
1919,0.00110011,0.00053543179,0.16404174,0.29090909
1920,0.00040004,7.4140918e-06,0.15726149,0.83333333
1921,0.00080008001,0.00025816923,0.15899695,0.46428571
1922,0.00050005001,1.4745632e-06,0.15367945,0.6
1923,0.00070007001,0.00014281421,0.19259587,0.52380952
1924,0.00060006001,1.7958715e-06,0.15252841,0.53333333
1925,0.0010001,0.00025293184,0.16415485,0.33333333
1926,0.00040004,1.0003001e-08,0.17150061,0.83333333
1927,0.00030003,6.351929e-05,0.19899696,0.66666667
1928,0.00030003,6.1182821e-06,0.18148323,0.66666667
1929,0.00060006001,0.00011875035,0.17597987,0.6
1930,0.00030003,9.8177609e-06,0.19575559,0.66666667
1931,0.00050005001,7.6653407e-05,0.17936069,0.6
1932,0.00060006001,0.00016403839,0.18902059,0.46666667
1933,0.00080008001,0.00042664058,0.16514716,0.35714286
1934,0.00070007001,2.8839135e-05,0.15372434,0.47619048
1935,0.0010001,0.00036403114,0.17313986,0.31111111
1936,0.00070007001,9.019705e-05,0.16070912,0.33333333
1937,0.00050005001,1.3025625e-07,0.15364639,0.7
1938,0.00040004,1.3170618e-08,0.15985867,0.83333333
1939,0.00160016,0.001218167,0.18251346,0.20833333
1940,0.00150015,0.0014464883,0.19415157,0.22857143
1941,0.00080008001,0.00046822851,0.20316564,0.46428571
1942,0.00060006001,0.00087171205,0.17999676,0.46666667
1943,0.00080008001,0.00022697475,0.17945727,0.46428571
1944,0.00050005001,9.3688106e-05,0.16697839,0.6
1945,0.00040004,1.5861901e-08,0.16332898,0.83333333
1946,0.00030003,7.2488778e-08,0.16180921,0.66666667
1947,0.00030003,0,0.15959077,1
1948,0.00090009001,0.00015358215,0.14704628,0.41666667
1949,0.00040004,3.4130715e-07,0.15221958,0.83333333
1950,0.00050005001,7.4290558e-06,0.15449629,0.6
1951,0.00170017,0.0012214763,0.15973099,0.20588235
1952,0.00050005001,7.4840775e-05,0.20575344,0.5
1953,0.00060006001,0.00039249168,0.19004447,0.26666667
1954,0.00110011,0.00030470976,0.15114732,0.29090909
1955,0.00070007001,0.00032553356,0.15039709,0.28571429
1956,0.00060006001,0.00021114812,0.16459259,0.53333333
1957,0.00070007001,0.00015057871,0.1681861,0.52380952
1958,0.00110011,0.00068872824,0.15761349,0.32727273
1959,0.00050005001,0.00028700914,0.207711,0.5
1960,0.00060006001,0.00013714749,0.16180659,0.53333333
1961,0.00040004,4.1456754e-05,0.16754357,0.66666667
1962,0.00060006001,4.4676769e-05,0.14731275,0.53333333
1963,0.00060006001,8.2008042e-05,0.19236245,0.6
1964,0.00140014,0.00093409108,0.14981122,0.18681319
1965,0.00060006001,5.2892792e-06,0.15837491,0.46666667
1966,0.00030003,0,0.18510839,1
1967,0.00080008001,0.00021384029,0.14520978,0.46428571
1968,0.00070007001,0.00021054496,0.15916145,0.42857143
1969,0.00040004,3.339619e-05,0.189135,0.66666667
1970,0.00030003,3.9581068e-05,0.18481415,0.66666667
1971,0.00050005001,2.5412911e-06,0.17468553,0.6
1972,0.00050005001,3.8289772e-05,0.16777127,0.7
1973,0.00070007001,0.00017110878,0.15709348,0.52380952
1974,0.00080008001,0.00012298238,0.13741119,0.46428571
1975,0.00080008001,0.00023706679,0.18893487,0.35714286
1976,0.00090009001,0.0002046625,0.16355606,0.38888889
1977,0.00080008001,0.00040067764,0.17023631,0.39285714
1978,0.00040004,6.6686671e-09,0.15165165,0.83333333
1979,0.00070007001,0.00069934711,0.14596441,0.28571429
1980,0.00060006001,2.8898056e-05,0.16167316,0.46666667
1981,0.00180018,0.0015727949,0.16226874,0.20261438
1982,0.00080008001,0.00015863207,0.16116242,0.35714286
1983,0.00040004,6.7834582e-08,0.14786608,0.66666667
1984,0.0010001,8.8345335e-05,0.17480158,0.35555556
1985,0.00070007001,0.00037821805,0.15552963,0.42857143
1986,0.00080008001,0.00023921101,0.15614654,0.39285714
1987,0.00090009001,0.0016493669,0.16624547,0.33333333
1988,0.00040004,6.6686671e-09,0.17598916,0.83333333
1989,0.0010001,0.00061879636,0.14652696,0.37777778
1990,0.00030003,0,0.15587149,1
1991,0.0010001,0.00043908752,0.17213242,0.31111111
1992,0.00030003,0,0.16637271,1
1993,0.00070007001,0.00019827148,0.16435722,0.42857143
1994,0.00040004,2.90983e-05,0.18479707,0.83333333
1995,0.00080008001,0.00022450276,0.1753134,0.32142857
1996,0.00080008001,0.0007556391,0.19488949,0.35714286
1997,0.00060006001,4.6471687e-05,0.15300689,0.53333333
1998,0.00070007001,0.00032434771,0.15755637,0.47619048
1999,0.00060006001,7.4963187e-05,0.15581319,0.53333333
2000,0.00040004,1.744372e-05,0.16395835,0.66666667
2001,0.00030003,0.00071336166,0.15425557,0.33333333
2002,0.00060006001,0.00022872878,0.14856251,0.6
2003,0.00040004,0.00043127854,0.19212589,0.66666667
2004,0.00070007001,4.9542436e-05,0.1702885,0.47619048
2005,0.00070007001,0.00045481216,0.20803079,0.47619048
2006,0.00050005001,9.2503964e-05,0.17692648,0.5
2007,0.00050005001,0.00011691651,0.18709303,0.5
2008,0.00090009001,0.00021941319,0.15937201,0.41666667
2009,0.00050005001,2.6060806e-05,0.15999936,0.4
2010,0.00050005001,0.00015750702,0.18547923,0.6
2011,0.00050005001,1.2519504e-05,0.16974502,0.6
2012,0.00070007001,0.00076930995,0.15046272,0.28571429
2013,0.00080008001,0.00045463515,0.16095488,0.39285714
2014,0.0010001,0.00024135407,0.17527653,0.31111111
2015,0.00090009001,1.8844503e-05,0.14945742,0.33333333
2016,0.00080008001,0.00060999241,0.17991579,0.39285714
2017,0.00050005001,3.8487251e-05,0.15970292,0.7
2018,0.00070007001,3.5465682e-05,0.15882269,0.42857143
2019,0.0010001,0.00056224731,0.16689199,0.33333333
2020,0.00060006001,9.9935197e-05,0.17955717,0.53333333
2021,0.00060006001,0.00072512308,0.18688322,0.53333333
2022,0.0010001,0.00020082161,0.14543577,0.35555556
2023,0.00060006001,0.00010983087,0.16711234,0.53333333
2024,0.00060006001,1.2878942e-05,0.15863371,0.53333333
2025,0.00070007001,0.00035825798,0.1428041,0.38095238
2026,0.00110011,0.00091783861,0.17151532,0.29090909
2027,0.00070007001,6.5607599e-06,0.16796855,0.38095238
2028,0.00140014,0.00064330103,0.1556628,0.24175824
2029,0.00070007001,3.2375192e-05,0.14248664,0.42857143
2030,0.00040004,3.7296922e-05,0.18190253,0.83333333
2031,0.00030003,0,0.1890885,1
2032,0.00050005001,2.4665804e-06,0.1413546,0.6
2033,0.00130013,0.0013018485,0.17453003,0.20512821
2034,0.00070007001,0.00018693316,0.16032774,0.47619048
2035,0.00080008001,0.00025927442,0.17453308,0.39285714
2036,0.00080008001,0.00022741274,0.16729128,0.32142857
2037,0.00050005001,6.1523831e-05,0.17543336,0.7
2038,0.00040004,5.2981463e-05,0.19114527,0.5
2039,0.00080008001,0.00032889815,0.16500817,0.46428571
2040,0.00040004,0.0010025339,0.1752151,0.5
2041,0.0010001,0.00051389487,0.15329306,0.31111111
2042,0.00080008001,0.00012126966,0.15668484,0.42857143
2043,0.0010001,0.00019359207,0.1703088,0.26666667
2044,0.00050005001,4.3439331e-06,0.16332364,0.6
2045,0.00110011,0.00053114685,0.14776556,0.27272727
2046,0.00110011,0.0013837506,0.18465033,0.32727273
2047,0.00060006001,2.8600062e-05,0.18081701,0.6
2048,0.00050005001,0.00013337884,0.16777409,0.5
2049,0.00040004,6.2328881e-05,0.18684132,0.66666667
2050,0.00070007001,2.6071603e-05,0.18911711,0.38095238
2051,0.00090009001,0.00035648906,0.19006254,0.41666667
2052,0.00070007001,0.00015181562,0.18345106,0.47619048
2053,0.00030003,0.0010954843,0.20184097,0.33333333
2054,0.00050005001,1.2786103e-05,0.15948895,0.5
2055,0.00110011,0.00039776598,0.15729612,0.30909091
2056,0.00080008001,0.0003537619,0.17198142,0.42857143
2057,0.00090009001,0.00019927001,0.15721698,0.41666667
2058,0.00040004,1.1670167e-08,0.1466086,0.83333333
2059,0.00060006001,0.00010609268,0.12749598,0.46666667
2060,0.00030003,1.2327661e-05,0.1603226,0.66666667
2061,0.00050005001,8.8199139e-06,0.15252376,0.6
2062,0.00050005001,0.00028666112,0.16561765,0.5
2063,0.00070007001,0.00016354865,0.13616309,0.52380952
2064,0.00080008001,7.6917169e-05,0.16496733,0.39285714
2065,0.00040004,0.00011626864,0.1862358,0.5
2066,0.00070007001,7.7386668e-05,0.19572877,0.47619048
2067,0.00030003,0,0.17316385,1
2068,0.00110011,0.00040550538,0.17903312,0.29090909
2069,0.00050005001,8.3792038e-05,0.16606876,0.5
2070,0.0010001,1.3389973e-05,0.15541118,0.31111111
2071,0.00060006001,9.1693308e-05,0.17907801,0.46666667
2072,0.0010001,0.00061555392,0.13723203,0.35555556
2073,0.00060006001,0.00050815871,0.1838457,0.46666667
2074,0.00040004,8.0124445e-06,0.17827025,0.66666667
2075,0.00070007001,0.00041273132,0.16974502,0.42857143
2076,0.00050005001,0.00014669485,0.17894021,0.6
2077,0.0010001,0.00022857696,0.15307247,0.31111111
2078,0.00040004,4.9346855e-07,0.16144084,0.83333333
2079,0.00040004,1.7223966e-05,0.15627589,0.66666667
2080,0.00080008001,0.00015699419,0.16958668,0.39285714
2081,0.00080008001,0.00024147257,0.1612898,0.35714286
2082,0.00060006001,3.8172743e-06,0.16383209,0.6
2083,0.00050005001,3.1310053e-05,0.13885571,0.7
2084,0.00110011,0.00036233713,0.1585507,0.32727273
2085,0.00090009001,4.3223461e-05,0.16069362,0.38888889
2086,0.00090009001,0.00038000679,0.15710088,0.41666667
2087,0.00060006001,7.3363454e-07,0.1807353,0.6
2088,0.00080008001,0.00015262626,0.14617139,0.28571429
2089,0.00180018,0.002769524,0.18626702,0.18954248
2090,0.00070007001,0.00015936398,0.17952171,0.42857143
2091,0.00110011,0.0014270238,0.16468205,0.21818182
2092,0.00070007001,8.9986159e-05,0.20079523,0.52380952
2093,0.00050005001,0.00018785912,0.1498449,0.6
2094,0.00090009001,8.7744828e-05,0.17264957,0.36111111
2095,0.00080008001,0.00011764246,0.15301391,0.39285714
2096,0.00070007001,0.00017220353,0.16427351,0.47619048
2097,0.00090009001,0.00033942299,0.1569209,0.41666667
2098,0.00040004,0.00010250786,0.18367684,0.66666667
2099,0.00040004,2.3047127e-05,0.15818199,0.83333333
2100,0.00080008001,0.00010034683,0.14179157,0.46428571
2101,0.00120012,0.00042041858,0.17715845,0.3030303
2102,0.00060006001,0.00010668134,0.16707046,0.46666667
2103,0.00060006001,0.00067608457,0.18784873,0.33333333
2104,0.00130013,0.00012714976,0.14801273,0.28205128
2105,0.00050005001,4.0665888e-05,0.14831571,0.4
2106,0.00060006001,0.00010797208,0.19118912,0.6
2107,0.00060006001,8.984254e-05,0.20843409,0.46666667
2108,0.00060006001,1.0751765e-05,0.15073036,0.46666667
2109,0.00040004,9.7423068e-06,0.1598229,0.83333333
2110,0.00070007001,3.318183e-06,0.1679347,0.42857143
2111,0.00060006001,0.00080483013,0.17591485,0.4
2112,0.00090009001,0.00040957018,0.17537183,0.30555556
2113,0.0010001,0.00019084254,0.15951693,0.37777778
2114,0.00060006001,0.00013745686,0.1992984,0.53333333
2115,0.0010001,0.0011488513,0.17470385,0.24444444
2116,0.00060006001,0.00015556117,0.16586491,0.53333333
2117,0.00090009001,0.00076061924,0.17021313,0.19444444
2118,0.00040004,3.0001404e-06,0.17870675,0.66666667
2119,0.00050005001,3.4374182e-05,0.17640521,0.6
2120,0.00080008001,0.00010710163,0.15518927,0.39285714
2121,0.00080008001,0.00097580951,0.16707604,0.25
2122,0.00080008001,0.00031389659,0.18927821,0.46428571
2123,0.00070007001,6.7837576e-05,0.15611241,0.52380952
2124,0.00090009001,0.0017540786,0.20348814,0.30555556
2125,0.00080008001,5.4837849e-05,0.15120446,0.35714286
2126,0.00050005001,1.3046409e-05,0.14853162,0.5
2127,0.00090009001,0.00036727311,0.1646929,0.36111111
2128,0.00050005001,2.4129842e-05,0.1599968,0.6
2129,0.00070007001,0.00014732803,0.16025066,0.52380952
2130,0.00030003,1.3301761e-05,0.16820308,0.66666667
2131,0.00050005001,1.5878413e-05,0.16172284,0.5
2132,0.00040004,9.35828e-05,0.16020187,0.66666667
2133,0.00040004,9.2539232e-06,0.1601326,0.66666667
2134,0.00090009001,0.00022115721,0.17912614,0.36111111
2135,0.00130013,0.00050096214,0.16038432,0.25641026
2136,0.00050005001,7.9447219e-05,0.17468248,0.7
2137,0.00140014,0.00085750043,0.16465222,0.24175824
2138,0.00060006001,6.2983714e-06,0.19177951,0.6
2139,0.00050005001,0.00025821636,0.17536567,0.4
2140,0.00090009001,0.00023129674,0.15728623,0.33333333
2141,0.00110011,0.00033116347,0.15678066,0.32727273
2142,0.00040004,6.6686671e-09,0.1414766,0.83333333
2143,0.00080008001,0.00010146308,0.19041362,0.46428571
2144,0.00040004,2.1943459e-06,0.17613486,0.66666667
2145,0.0010001,0.00042751159,0.15208992,0.33333333
2146,0.00070007001,2.4317161e-05,0.15703673,0.47619048
2147,0.00060006001,0.00015180427,0.15928569,0.53333333
2148,0.00050005001,0.00010033527,0.16897338,0.6
2149,0.00040004,0.0001033864,0.18437794,0.5
2150,0.00050005001,0.00030479142,0.17944761,0.6
2151,0.00070007001,0.00022662808,0.16465493,0.33333333
2152,0.00090009001,0.00018804236,0.15949658,0.41666667
2153,0.00080008001,0.00045116621,0.15543051,0.35714286
2154,0.00060006001,7.8881853e-05,0.17409548,0.6
2155,0.00130013,0.0012461933,0.14775683,0.21794872
2156,0.0010001,0.00063835012,0.173362,0.35555556
2157,0.00150015,0.0010055951,0.15756879,0.23809524
2158,0.0010001,0.00028738642,0.15725407,0.31111111
2159,0.00070007001,0.00024560744,0.15720957,0.47619048
2160,0.00040004,2.4007202e-08,0.16724931,0.83333333
2161,0.00060006001,2.6746534e-05,0.16492924,0.53333333
2162,0.00140014,0.00025322958,0.15708854,0.25274725
2163,0.00060006001,5.1959371e-05,0.16292977,0.6
2164,0.00170017,0.00039314661,0.16712352,0.22058824
2165,0.00030003,0,0.1720791,1
2166,0.00060006001,0.00027906796,0.17848027,0.26666667
2167,0.00060006001,0.00021554126,0.2065781,0.4
2168,0.00030003,0,0.13541074,1
2169,0.00080008001,7.0773207e-05,0.14218879,0.28571429
2170,0.00070007001,0.00073365742,0.18330981,0.33333333
2171,0.00060006001,0.00076813406,0.19974829,0.33333333
2172,0.0010001,0.0004971323,0.16688364,0.33333333
2173,0.00060006001,1.3170633e-05,0.13641014,0.46666667
2174,0.00040004,3.3838231e-07,0.19141971,0.83333333
2175,0.00080008001,0.00031229477,0.16889632,0.28571429
2176,0.00170017,0.0013907943,0.16250345,0.20588235
2177,0.00080008001,0.00048964595,0.19314275,0.35714286
2178,0.00050005001,4.8912915e-05,0.17824483,0.4
2179,0.00040004,1.4671068e-08,0.15670203,0.83333333
2180,0.00120012,0.0004765242,0.18187275,0.27272727
2181,0.00040004,1.0916342e-06,0.1768764,0.83333333
2182,0.00090009001,0.00022527139,0.15481204,0.38888889
2183,0.00050005001,0.00096202032,0.17680447,0.3
2184,0.00090009001,0.00040465581,0.18540701,0.38888889
2185,0.00090009001,0.0005284683,0.1768201,0.30555556
2186,0.00060006001,0.00076797904,0.20781029,0.53333333
2187,0.00120012,0.00057505564,0.17438393,0.28787879
2188,0.00040004,0.00019307213,0.17535952,0.66666667
2189,0.00040004,3.4175505e-06,0.13969181,0.83333333
2190,0.00050005001,2.5441245e-05,0.15618313,0.7
2191,0.00050005001,8.3824817e-05,0.20994394,0.6
2192,0.00090009001,0.0012292004,0.17059064,0.33333333
2193,0.00070007001,0.00021664341,0.16985748,0.47619048
2194,0.00060006001,0.00018120931,0.15807196,0.53333333
2195,0.00060006001,2.5772799e-05,0.14685407,0.53333333
2196,0.00090009001,4.1942377e-05,0.15668239,0.38888889
2197,0.00050005001,5.2903043e-05,0.14888991,0.7
2198,0.00040004,0.00017367557,0.1675183,0.33333333
2199,0.0010001,0.00036020704,0.1689534,0.31111111
2200,0.00050005001,1.4336832e-06,0.16285812,0.6
2201,0.00080008001,0.00098275863,0.15489598,0.35714286
2202,0.00080008001,7.296124e-05,0.1568323,0.39285714
2203,0.00070007001,0.00023464399,0.16078665,0.33333333
2204,0.0010001,0.0004246132,0.1743596,0.35555556
2205,0.00040004,1.0566662e-07,0.20291414,0.83333333
2206,0.00040004,0.00011711861,0.20323171,0.33333333
2207,0.00070007001,0.0002080875,0.17798466,0.33333333
2208,0.0010001,0.00099238126,0.17610074,0.24444444
2209,0.00030003,1.5671368e-08,0.16953779,0.66666667
2210,0.00070007001,1.7985669e-05,0.15383314,0.47619048
2211,0.00080008001,9.0245826e-05,0.14799301,0.35714286
2212,0.00080008001,0.00030204968,0.17073629,0.42857143
2213,0.0010001,0.00013363875,0.15625635,0.37777778
2214,0.00060006001,0.00037368602,0.21178489,0.33333333
2215,0.00040004,0.00042951785,0.15752907,0.5
2216,0.00060006001,0.00017078533,0.16181183,0.6
2217,0.00090009001,0.001022304,0.20813905,0.30555556
2218,0.00050005001,9.4396569e-05,0.15738525,0.5
2219,0.00040004,5.8010429e-06,0.17789283,0.66666667
2220,0.00030003,8.1136233e-06,0.16547239,0.66666667
2221,0.00040004,0.00023636343,0.19136476,0.5
2222,0.00080008001,0.00038814913,0.15578649,0.35714286
2223,0.00060006001,7.5188487e-06,0.15087365,0.53333333
2224,0.00060006001,0.00010756164,0.16954354,0.46666667
2225,0.0010001,0.00041685329,0.20435316,0.33333333
2226,0.00070007001,0.00010598288,0.17328689,0.52380952
2227,0.00060006001,0.00014419324,0.17773156,0.4
2228,0.00070007001,0.00035869349,0.18368697,0.42857143
2229,0.00030003,0.00015920505,0.15786482,0.66666667
2230,0.00120012,0.0011936516,0.15937455,0.3030303
2231,0.00060006001,0.00011491534,0.19242538,0.53333333
2232,0.00070007001,0.00018418593,0.14879021,0.42857143
2233,0.00070007001,1.184916e-05,0.13733381,0.47619048
2234,0.00050005001,5.8731904e-08,0.16643918,0.5
2235,0.00040004,0.00016798533,0.15528809,0.5
2236,0.00130013,0.00055556776,0.18693214,0.26923077
2237,0.00050005001,1.4394645e-06,0.17900428,0.7
2238,0.00130013,0.00055707075,0.16888491,0.20512821
2239,0.0010001,0.0011480049,0.15603446,0.31111111
2240,0.00030003,0,0.15619045,1
2241,0.00090009001,0.00034743682,0.17108978,0.33333333
2242,0.00050005001,8.932099e-05,0.1715889,0.6
2243,0.00070007001,0.000667322,0.19410257,0.47619048
2244,0.00070007001,1.8782159e-05,0.1403073,0.47619048
2245,0.0010001,0.00022402572,0.15131659,0.33333333
2246,0.00050005001,6.049915e-05,0.17940253,0.4
2247,0.00050005001,4.3055162e-05,0.19442716,0.6
2248,0.00050005001,0.00019825578,0.16650292,0.6
2249,0.00040004,3.6113856e-07,0.15927047,0.66666667
2250,0.00090009001,0.00070764209,0.16554088,0.33333333
2251,0.00040004,4.3444827e-05,0.1838626,0.66666667
2252,0.00060006001,6.8650384e-05,0.1631877,0.6
2253,0.00120012,0.00062915619,0.1713331,0.25757576
2254,0.00090009001,0.00013922882,0.16822288,0.30555556
2255,0.00050005001,0.00041791729,0.21343949,0.5
2256,0.00070007001,0.00015683896,0.18885279,0.42857143
2257,0.00120012,0.00056335648,0.19026507,0.24242424
2258,0.00090009001,0.00014758696,0.17224509,0.38888889
2259,0.00060006001,3.0828314e-07,0.14904083,0.6
2260,0.00060006001,1.660905e-05,0.1534813,0.53333333
2261,0.00060006001,7.7732927e-06,0.15573553,0.6
2262,0.00170017,0.0018356911,0.15834481,0.17647059
2263,0.00030003,1.2852037e-07,0.164314,0.66666667
2264,0.00090009001,0.0014275532,0.20642031,0.33333333
2265,0.00150015,0.00061780586,0.17227477,0.21904762
2266,0.00110011,0.00044331219,0.16881933,0.34545455
2267,0.00060006001,7.6461174e-05,0.16687528,0.4
2268,0.00040004,1.0041098e-05,0.1629457,0.66666667
2269,0.00130013,0.00054248108,0.16921072,0.24358974
2270,0.00040004,1.666067e-07,0.16502179,0.83333333
2271,0.00060006001,6.0169643e-06,0.16060845,0.46666667
2272,0.00150015,0.0021323075,0.18207477,0.21904762
2273,0.00030003,0,0.15596631,1
2274,0.00070007001,0.00045388835,0.15791469,0.33333333
2275,0.00110011,0.00075436231,0.15612704,0.25454545
2276,0.00110011,0.00056667136,0.16007877,0.29090909
2277,0.00070007001,0.00016314136,0.15361099,0.47619048
2278,0.00060006001,5.9767822e-06,0.17499125,0.33333333
2279,0.00040004,1.7167248e-05,0.16635334,0.66666667
2280,0.00080008001,1.8443735e-06,0.17410458,0.39285714
2281,0.00080008001,0.00025524348,0.17837838,0.39285714
2282,0.0010001,4.3453822e-06,0.1692938,0.37777778
2283,0.00040004,2.9556794e-07,0.16037146,0.83333333
2284,0.00040004,6.5470186e-07,0.17835929,0.83333333
2285,0.00050005001,2.5722002e-08,0.17433224,0.7
2286,0.0010001,0.00015287152,0.15331892,0.22222222
2287,0.00130013,0.0003639452,0.16359085,0.26923077
2288,0.00070007001,6.4993381e-05,0.16806737,0.47619048
2289,0.00060006001,4.1323875e-05,0.15425795,0.6
2290,0.00030003,0,0.18341068,1
2291,0.00090009001,2.3121894e-05,0.18281044,0.33333333
2292,0.00140014,0.0012067012,0.18485857,0.25274725
2293,0.00050005001,0.00023668586,0.19134279,0.4
2294,0.00120012,0.00051345432,0.15680524,0.28787879
2295,0.00070007001,0.00021649168,0.17467943,0.52380952
2296,0.00070007001,0.00032185281,0.1855894,0.33333333
2297,0.00160016,0.0021040645,0.17256614,0.2
2298,0.00060006001,0.00018455434,0.16360959,0.53333333
2299,0.00090009001,0.0005008326,0.16356409,0.41666667
2300,0.00040004,2.1212798e-06,0.16396104,0.66666667
2301,0.00130013,0.00059364248,0.18351166,0.24358974
2302,0.0010001,0.00064662076,0.17153003,0.31111111
2303,0.00120012,0.00050259204,0.17817812,0.27272727
2304,0.00060006001,0.00078205969,0.17466112,0.4
2305,0.00050005001,5.1830218e-05,0.15141512,0.6
2306,0.00130013,0.0010079717,0.15843263,0.25641026
2307,0.00070007001,2.1984712e-05,0.15897167,0.47619048
2308,0.0010001,0.00066537787,0.17569538,0.24444444
2309,0.00090009001,0.00023758008,0.14834431,0.33333333
2310,0.00120012,0.00025033661,0.15720957,0.31818182
2311,0.00040004,0.0015561269,0.22039278,0.5
2312,0.00060006001,9.2232562e-05,0.16207673,0.53333333
2313,0.00060006001,0.0004966343,0.17875787,0.26666667
2314,0.00080008001,5.4107585e-05,0.15327427,0.46428571
2315,0.00090009001,0.00084281714,0.17516906,0.36111111
2316,0.00030003,0.00030133469,0.19366272,0.33333333
2317,0.00060006001,0.0001197651,0.15601498,0.6
2318,0.00090009001,0.00068634365,0.16704813,0.36111111
2319,0.00170017,0.0025359441,0.20305012,0.21323529
2320,0.00060006001,6.7686971e-08,0.16024295,0.6
2321,0.00060006001,7.851564e-05,0.18363299,0.53333333
2322,0.00150015,0.0010412088,0.15312639,0.17142857
2323,0.00030003,0,0.14542731,1
2324,0.00050005001,7.4390806e-05,0.16956654,0.6
2325,0.00060006001,0.00012033467,0.14384774,0.6
2326,0.00080008001,2.6935225e-05,0.15223349,0.42857143
2327,0.00040004,6.2279693e-06,0.19176847,0.83333333
2328,0.00040004,0.00017199651,0.21963274,0.66666667
2329,0.00060006001,9.782275e-05,0.19007699,0.6
2330,0.00060006001,2.5758953e-05,0.14140457,0.53333333
2331,0.00110011,0.00048179403,0.17189568,0.30909091
2332,0.00030003,0,0.17436264,1
2333,0.00060006001,3.4555306e-05,0.15999168,0.53333333
2334,0.00080008001,0.00037780013,0.17322384,0.42857143
2335,0.00050005001,1.020805e-06,0.15485759,0.7
2336,0.00060006001,8.7993151e-05,0.15859094,0.53333333
2337,0.00040004,0.00020777596,0.18413008,0.66666667
2338,0.0010001,0.00029218914,0.16403366,0.35555556
2339,0.00080008001,0.00021559416,0.14371542,0.39285714
2340,0.00060006001,5.6004127e-05,0.15927047,0.6
2341,0.00120012,0.00044688253,0.15731097,0.27272727
2342,0.00070007001,0.0003384782,0.18187275,0.38095238
2343,0.00030003,0,0.18162498,1
2344,0.00060006001,0.00023623304,0.14603263,0.53333333
2345,0.00050005001,0.0002812922,0.17713334,0.5
2346,0.00080008001,0.00036799571,0.14933688,0.28571429
2347,0.00060006001,2.2882955e-06,0.14744308,0.6
2348,0.0010001,0.00024862156,0.16570822,0.33333333
2349,0.00140014,0.0004910035,0.15461574,0.21978022
2350,0.00040004,6.536397e-06,0.15076673,0.5
2351,0.00090009001,0.00070044283,0.16748463,0.25
2352,0.00110011,0.0008757583,0.1706314,0.23636364
2353,0.0010001,0.00030643527,0.1601326,0.31111111
2354,0.00030003,0,0.14149061,1
2355,0.00030003,5.3910526e-07,0.15892366,0.66666667
2356,0.00060006001,0.00024097739,0.18568245,0.4
2357,0.00060006001,0.00014168986,0.15370544,0.46666667
2358,0.00040004,0.00021254238,0.19605498,0.5
2359,0.00060006001,6.0178237e-05,0.15604907,0.53333333
2360,0.00050005001,0.00012854482,0.17923209,0.5
2361,0.00040004,6.6686671e-09,0.15934915,0.83333333
2362,0.00060006001,0.00018357389,0.18915647,0.4
2363,0.00070007001,0.00028418331,0.15972333,0.52380952
2364,0.00050005001,5.6697386e-05,0.15579377,0.5
2365,0.00060006001,9.0961364e-06,0.15870925,0.6
2366,0.00060006001,4.6118209e-05,0.14059929,0.46666667
2367,0.00030003,9.3599507e-09,0.14786389,0.66666667
2368,0.00070007001,4.8293256e-05,0.15136011,0.38095238
2369,0.00060006001,1.6543939e-05,0.15495599,0.53333333
2370,0.00030003,0,0.17370835,1
2371,0.00040004,5.0317714e-07,0.14196067,0.66666667
2372,0.00150015,0.00050362161,0.14937257,0.20952381
2373,0.00050005001,2.7919455e-07,0.17223323,0.4
2374,0.00040004,0.00027090887,0.15695539,0.5
2375,0.00050005001,6.7115842e-07,0.15719968,0.7
2376,0.00060006001,4.4428768e-05,0.15487678,0.33333333
2377,0.00080008001,0.0001742491,0.18395732,0.39285714
2378,0.00060006001,0.00010983101,0.1587546,0.53333333
2379,0.00050005001,1.6078755e-06,0.13944245,0.7
2380,0.00070007001,6.1912436e-05,0.15232625,0.47619048
